UNIQUE_ID,COUNTYFP,County,Precinct,G24A1NO,G24A1YES,G24A2NO,G24A2YES,G24RFANO,G24RFAYES,G24PREDHAR,G24PREGSTE,G24PREICRU,G24PREIWES,G24PRELOLI,G24PRERTRU,GCON01DHEW,GCON01RCAR,GCON02DBIS,GCON02RJOH,GCON03DKEL,GCON03RJAC,GCON04DJOH,GCON04RYU,GCON05DWIL,GCON05RSAL,GCON06DMCB,GCON06RCRI,GCON07DCHR,GCON07RMCC,GCON08DBUT,GCON08RSCO,GCON09DCAS,GCON09RCLY,GCON10DDOH,GCON10RCOL,GCON11DSTA,GCON11RLOU,GCON12DJOH,GCON12RALL,GCON13DSCO,GCON13RCHA,GCON14DHAR,GCON14RGRE,GSU01RWAT,GSU02DMAL,GSU03RHOD,GSU04RHIC,GSU05DRAH,GSU05RBAB,GSU06DEND,GSU06RBRA,GSU07DPAR,GSU07RHOW,GSU08RGOO,GSU09DMER,GSU09RGAR,GSU10DJON,GSU10RSTA,GSU11RWAT,GSU12DSIM,GSU13RSUM,GSU14DMCL,GSU15DHAR,GSU16DBLA,GSU16RHAR,GSU17DDAV,GSU18RKEN,GSU19RTIL,GSU20RWAL,GSU21DLIO,GSU21RBEA,GSU22DJON,GSU23DBOS,GSU23RBUR,GSU24RAND,GSU25RWIL,GSU26DLUC,GSU27DNAZ,GSU27RDOL,GSU28DJAM,GSU29DWRI,GSU29RROB,GSU30DCOO,GSU30RBEA,GSU31RANA,GSU32RKIR,GSU33DRHE,GSU34DWIC,GSU34RHON,GSU35DEST,GSU36DORR,GSU37DPAR,GSU37RSET,GSU38DKEM,GSU39DHAL,GSU40DHAR,GSU40RSIA,GSU41DJAC,GSU41RNEW,GSU42DMOR,GSU42RSTR,GSU43DAND,GSU44DPAR,GSU45RDIX,GSU46DFEN,GSU46RCOW,GSU47DSCO,GSU47RGIN,GSU48DRAM,GSU48RSTI,GSU49RECH,GSU50DKRI,GSU50RHAT,GSU51RGOO,GSU52RHUF,GSU53DBRY,GSU53RMOO,GSU54RPAY,GSU55DMAN,GSU55RBEN,GSU56DJOR,GSU56RALB,GSL001DZIB,GSL001RCAM,GSL002RTAR,GSL003RHOR,GSL004RCAR,GSL005RBAR,GSL006DKOT,GSL006RRID,GSL007RCHA,GSL008DSLE,GSL008RGUN,GSL009RWAD,GSL010DWIL,GSL010RAND,GSL011DHOL,GSL011RJAS,GSL012DJOH,GSL012RLUM,GSL013DARO,GSL013RDEM,GSL014RSCO,GSL015RGAM,GSL016RKEL,GSL017RMOM,GSL018RSMI,GSL019DCOY,GSL019RGUL,GSL020RBYR,GSL021DSIM,GSL021RTHO,GSL022DSHA,GSL022RRID,GSL023RBAL,GSL024DDUG,GSL024RBAR,GSL025DPAD,GSL025RJON,GSL026DBAI,GSL026RMCD,GSL027RHAW,GSL028DHEN,GSL028RCOX,GSL029RDUB,GSL030DFLO,GSL030RMCC,GSL031RDUN,GSL032RERW,GSL033RPOW,GSL034DGAL,GSL034RSEA,GSL035DCAM,GSL035RCHA,GSL036REHR,GSL037DWIL,GSL037RTAY,GSL038DWIL,GSL039DCUM,GSL040DEDW,GSL040RNEW,GSL041DSMI,GSL041RSMI,GSL042DSAN,GSL042RJAC,GSL043DADE,GSL044DBEL,GSL044RPAR,GSL045DCAS,GSL045RCOO,GSL046DGAR,GSL046RCAR,GSL047DSHI,GSL047RJON,GSL048DMUR,GSL048RHIL,GSL049DDEM,GSL049RMAR,GSL050DAU,GSL050RRED,GSL051DPAN,GSL051RGET,GSL052DROB,GSL052RMCN,GSL053DGRE,GSL053RSIL,GSL054DHOL,GSL054RPAR,GSL055DWIL,GSL055RLEN,GSL056DBER,GSL056RMAI,GSL057DEVA,GSL057RALL,GSL058DCAN,GSL059DOLA,GSL059RMPA,GSL060DJON,GSL060RHEN,GSL061DMCQ,GSL062DMIL,GSL063DSCH,GSL064DBAK,GSL064RBUR,GSL065DDAW,GSL066DALE,GSL067DGLA,GSL067RHAM,GSL068DJAC,GSL069DBAZ,GSL070DBOU,GSL070RSMI,GSL071DHUD,GSL071RHOW,GSL072DMOO,GSL072RHUD,GSL073DTHO,GSL073RBON,GSL074DFLO,GSL075DBEL,GSL076DSCO,GSL077DBUR,GSL078DDOU,GSL079DNEA,GSL080DTRA,GSL080RAND,GSL081DWHI,GSL081RKAH,GSL082DDIC,GSL082RMAT,GSL083DLUP,GSL083RBER,GSL084DOLI,GSL085DDRE,GSL086DBAR,GSL086RZIS,GSL087DDAV,GSL088DMIT,GSL088RFRE,GSL089DCRA,GSL090DDRA,GSL091DMOO,GSL092DTAY,GSL093DCAR,GSL094DBEN,GSL095DKEN,GSL096DBEC,GSL097DROM,GSL097RCOR,GSL098DLIM,GSL099DKAN,GSL099RREE,GSL100DAMB,GSL100RCLA,GSL101DHOL,GSL101RBIE,GSL102DOKO,GSL102RSTA,GSL103DLUC,GSL103RHON,GSL104REFS,GSL105DMUG,GSL105RDON,GSL106DHUT,GSL107DPAR,GSL107RCAO,GSL108DCLA,GSL108RDAV,GSL109DMCC,GSL110DADE,GSL110RLOL,GSL111DJAC,GSL111RMAR,GSL112RWIL,GSL113DHEN,GSL114RFLE,GSL115DLEW,GSL116DHOL,GSL116RSTE,GSL117DSAN,GSL118DBEL,GSL118RCRO,GSL119RPER,GSL120DFER,GSL120RGAI,GSL121DGIS,GSL121RWIE,GSL122DFRY,GSL123DBEA,GSL123RLEV,GSL124DMIL,GSL124RRHO,GSL125DTUR,GSL125RRIC,GSL126DMYL,GSL126RHAR,GSL127RNEW,GSL128DJAC,GSL128RWHE,GSL129DHOW,GSL130DGLA,GSL131DWHI,GSL131RCLI,GSL132DPRI,GSL133RMAT,GSL134RDIC,GSL135RCAM,GSL136DLOW,GSL136RJEN,GSL137DBUC,GSL137RACO,GSL138RSMI,GSL139DSPR,GSL139RRIC,GSL140DREE,GSL141DHUG,GSL142DPAR,GSL142RPAL,GSL143DJON,GSL143RBOY,GSL144DHYL,GSL144RWAS,GSL145DHER,GSL145RHAR,GSL146RBLA,GSL147DPHI,GSL147RBAL,GSL148RWIL,GSL149DGRI,GSL149RVAN,GSL150DSTI,GSL150RMOO,GSL151RCHE,GSL152RYEA,GSL153DSAM,GSL153RBAT,GSL154RGRE,GSL155RHAT,GSL156RHAG,GSL157RWER,GSL158DSMI,GSL158RPAR,GSL159RBUR,GSL160RFRA,GSL161RHIT,GSL162DGIL,GSL162RPAD,GSL163DWES,GSL164RSTE,GSL165DJAC,GSL166DFOR,GSL166RPET,GSL167DMOO,GSL167RDEL,GSL168DWIL,GSL169DREW,GSL169ROST,GSL170RFOR,GSL171RCAM,GSL172RCAN,GSL173DTHO,GSL173RTAY,GSL174RCOR,GSL175DWIS,GSL175RLAH,GSL176RBUR,GSL177DSHA,GSL177RGRI,GSL178RMEE,GSL179RTOW,GSL180DDAN,GSL180RSAI
Atkinson-:-Pearson City,3,Atkinson,Pearson City,117,222,179,182,202,164,233,0,0,0,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0
Atkinson-:-Pearson County,3,Atkinson,Pearson County,497,684,644,528,555,641,144,0,0,0,1,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0
Atkinson-:-Willacoochee,3,Atkinson,Willacoochee,364,424,433,337,407,385,283,1,0,0,2,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0
Bacon-:-Douglas,5,Bacon,Douglas,1972,2400,2450,1838,2129,2304,645,2,0,0,6,4186,505,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,0,0,0
Baker-:-Anna,7,Baker,Anna,137,156,176,117,169,131,169,0,0,0,0,165,0,0,199,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker-:-Elmodel,7,Baker,Elmodel,112,160,142,125,131,145,76,1,0,0,1,216,0,0,114,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker-:-Hoggards Mill,7,Baker,Hoggards Mill,93,178,130,134,135,138,164,0,0,0,0,131,0,0,183,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker-:-Milford,7,Baker,Milford,139,146,181,100,146,144,87,1,0,0,0,225,0,0,116,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker-:-Newton,7,Baker,Newton,91,109,106,96,110,97,94,0,0,0,0,146,0,0,118,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-:-East Milledgeville,9,Baldwin,East Milledgeville,218,379,274,318,313,300,503,0,0,0,1,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-:-Meriwether,9,Baldwin,Meriwether,829,1477,1111,1186,799,1562,900,3,0,0,7,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-:-Coopers,9,Baldwin,Coopers,372,761,554,544,462,675,318,2,0,0,3,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin-:-Courthouse,9,Baldwin,Courthouse,88,171,93,171,106,159,161,5,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
